site_id,latitude,longitude,utm_x,utm_y,pop_covered,pop_unique_covered,overlap_ratio_network,total_unique_pop_network,elevation_m,slope_deg,neighbour_weight,dist_to_school_m,dist_to_hospital_m,dist_to_road_m,dist_to_residential_m,dist_to_industrial_m,site_accessibility_score,antenna_height_m,region_type,bts_type,coverage_radius_m,power_W
BTS_01426,16.44000027024739,107.5937488495568,776973.8126353384,1819381.8901745982,16405.6,0.0,96.07898208383826,858764.1875,17,89.99523,0,2313.568498375805,3688.8562247756818,32.78187391942702,157.99521864882394,2559.6204564943832,0.9836090630402865,31.4,mountain,5G_macro,1000,10000
BTS_02896,16.475416937180317,107.50583218337134,767531.854269003,1823184.4364470814,16402.1,0.0,96.07898208383826,858764.1875,6,89.982346,0,6119.191685587641,7129.6043050662165,40.41956587134336,1115.932839052218,3652.566502989418,0.9797902170643283,33.5,mountain,4G_remote,2500,1200
BTS_02385,16.31902804893471,107.77180440407123,796182.5264091082,1806239.182538013,16380.49,0.0,96.07898208383826,858764.1875,8,89.978165,0,1736.1795466504245,22049.787345208046,68.20693602470978,2481.792318792781,1833.6147048857388,0.9658965319876451,30.3,mountain,4G_remote,2500,1200
BTS_04542,16.547916936474984,107.542915516495,771391.873812453,1831260.5707063547,16373.2,0.0,96.07898208383826,858764.1875,2,89.97503,0,8220.496853270071,7403.920312846186,37.17145119986205,649.0072324518625,6119.231516193709,0.981414274400069,29.4,mountain,4G_remote,2500,1200
BTS_04406,16.47458360385038,107.64833218280482,782755.7995030286,1823286.48659895,16361.23,0.0,96.07898208383826,858764.1875,5,89.95974,0,5243.599560391497,2948.2042526702508,7.540169286814637,817.5429289509963,4746.350606972807,0.9962299153565927,29.7,mountain,4G_remote,2500,1200
BTS_05657,16.392916937094988,107.832082182005,802513.9580836783,1814509.7355888516,16357.67,0.0,96.07898208383826,858764.1875,15,89.98763,0,6963.352578576555,23267.107412455694,42.89315233895872,9120.644774541526,9518.993512337374,0.9785534238305207,32.2,mountain,4G_remote,2500,1200
BTS_01462,16.39958360373498,107.834582181995,802770.866593299,1815251.6894587504,16341.93,0.0,96.07898208383826,858764.1875,9,89.97878,0,7086.86096153572,23299.474979868355,25.93683568911024,9317.645356997606,9658.591359759652,0.9870315821554448,26.1,mountain,4G_remote,2500,1200
BTS_01225,16.555833603117488,107.50208218325922,767020.6816626615,1832082.3074849069,16339.16,0.0,96.07898208383826,858764.1875,7,89.978165,0,10958.091657404173,6570.121645112935,10.712993255147008,1017.5462753480108,5328.686449579693,0.9946435033724265,35.3,mountain,4G_remote,2500,1200
BTS_06230,16.394583603754977,107.839582181975,803313.0551444902,1814705.4991546725,16337.16,0.0,96.07898208383826,858764.1875,14,89.99281,0,6342.5297157712375,23972.69061374823,46.96048384995075,8558.897071919575,8914.778017471835,0.9765197580750247,29.4,mountain,4G_remote,2500,1200
BTS_06179,16.364583603874987,107.71374884914502,789907.7231884601,1811199.676596727,16336.78,0.0,96.07898208383826,858764.1875,7,89.99354,0,2662.749046597107,14114.601377005865,8.138764454420192,1222.6741494384332,2193.5437886517525,0.9959306177727899,29.1,mountain,4G_remote,2500,1200
BTS_02191,16.32458360403499,107.76958218225501,795936.5496282406,1806851.1034830243,16330.09,0.0,96.07898208383826,858764.1875,9,89.978165,0,1243.1238998605222,21448.969476257247,7.502673254949414,2069.2894773165226,1869.3970748672086,0.9962486633725253,23.9,mountain,4G_remote,2500,1200
BTS_00205,16.39041693818318,107.83267742149458,802581.4490784665,1814233.7916001098,16319.91,0.0,96.07898208383826,858764.1875,10,89.909966,0,6789.295524876369,23416.561971769857,8.461467129787275,8922.039644643348,9333.042150820223,0.9957692664351063,33.9,mountain,4G_remote,2500,1200
BTS_01256,16.32041693738499,107.77291551557501,796299.2403157804,1806394.5874669994,16317.55,0.0,96.07898208383826,858764.1875,7,89.99051,0,1755.6473392807247,22026.29180192333,21.75387357573108,2535.4038472148573,1989.6373775044615,0.9891230632121345,29.3,mountain,4G_remote,2500,1200
BTS_03640,16.37291693717498,107.712915515815,789806.3207335207,1812121.181578364,16316.51,0.0,96.07898208383826,858764.1875,6,89.982346,0,3212.8231903214114,13379.219852042337,23.762754299584508,599.4926192797408,1493.2618790415022,0.9881186228502078,28.0,mountain,4G_remote,2500,1200
BTS_05098,16.318333604067227,107.76791551552223,795767.7474869206,1806156.6356603273,16314.6,0.0,96.07898208383826,858764.1875,12,89.984085,0,1471.6243584748945,21812.15628671024,115.69185181657839,2145.68237382888,1411.702879334723,0.9421540740917108,28.7,mountain,4G_remote,2500,1200
BTS_03439,16.36791693719498,107.71374884914502,789902.7937196096,1811568.754527781,16308.65,0.0,96.07898208383826,858764.1875,6,89.95974,0,2828.6174913611617,13841.906903909041,59.36031638525835,946.6028016328675,1914.947724340059,0.9703198418073709,30.9,mountain,4G_remote,2500,1200
BTS_03279,16.430833603617256,107.79458218208151,798447.7144596172,1818652.6603990605,16307.65,0.0,96.07898208383826,858764.1875,14,89.990456,0,10425.223214832553,18335.10985128009,49.91281363903252,7827.765208420432,7582.222706478827,0.9750435931804837,25.7,mountain,4G_remote,2500,1200
BTS_05694,16.431250270274983,107.799582182135,798981.4110631347,1818706.1825717697,16301.35,0.0,96.07898208383826,858764.1875,10,89.98658,0,10787.407783207858,18853.887533947196,60.53741730124695,8323.390771503107,8085.783351824485,0.9697312913493765,33.1,mountain,4G_remote,2500,1200
BTS_03520,16.441666936907264,107.77958218214192,796828.2424770545,1819830.1520382164,16292.98,0.0,96.07898208383826,858764.1875,8,89.969986,0,10627.828009966988,16572.83401465201,49.97507613295599,6609.068223425377,5756.415903871581,0.975012461933522,30.6,mountain,4G_remote,2500,1200
BTS_03721,16.43375027026499,107.792915515495,798265.1462917149,1818973.16477653,16271.27,0.0,96.07898208383826,858764.1875,13,89.95974,0,10584.45653584855,18105.91970542265,50.84309162279227,7831.794911435225,7327.1235530490985,0.9745784541886039,30.3,mountain,4G_remote,2500,1200
BTS_01342,16.31791693739499,107.77291551557501,796303.007723164,1806117.7683672037,16269.06,0.0,96.07898208383826,858764.1875,9,89.96817,0,1836.6352095811005,22220.802186005716,25.931927549984866,2640.971580064922,1925.004171287326,0.9870340362250075,27.6,mountain,4G_remote,2500,1200
BTS_04292,16.38958360377498,107.835415515325,802875.4190280803,1814145.6023217393,16265.52,0.0,96.07898208383826,858764.1875,14,89.990234,0,6484.386356322495,23723.35759497477,100.64165131853203,8623.603224202401,9030.748367030985,0.949679174340734,32.8,mountain,4G_remote,2500,1200
BTS_05667,16.473750270104986,107.646248849415,782534.4428058465,1823191.3022440742,16264.1,0.0,96.07898208383826,858764.1875,5,89.98658,0,5026.808814680921,2712.9722843069776,10.728116140322483,578.5582632813707,4546.349434210189,0.9946359419298387,38.9,mountain,4G_remote,2500,1200
BTS_04622,16.437916936914984,107.78458218219501,797368.2575788647,1819422.2652384853,16257.26,0.0,96.07898208383826,858764.1875,9,89.95499,0,10505.012431875675,17156.530145761597,19.267496974606104,7164.749176891995,6356.303701657513,0.990366251512697,33.0,mountain,4G_remote,2500,1200
BTS_02071,16.32791693735498,107.761248848955,795040.5231646324,1807208.0951828684,16252.06,0.0,96.07898208383826,858764.1875,7,89.98727,0,291.71762430585187,20555.64779280751,20.86587971481534,1141.8140620030147,1567.4957824710248,0.9895670601425923,27.1,mountain,4G_remote,2500,1200
BTS_02347,16.472916936774975,107.64541551608502,782446.6249906416,1823097.8697245442,16238.72,0.0,96.07898208383826,858764.1875,5,89.97503,0,4945.325429727308,2586.980980510589,42.39484242417677,455.75497751798287,4420.649588146231,0.9788025787879117,31.9,mountain,4G_remote,2500,1200
BTS_03272,16.42166693698726,107.77624884882201,796502.4221967099,1817610.6839397207,16232.07,0.0,96.07898208383826,858764.1875,8,89.9852,0,8500.27387909611,16635.48631551124,20.047639697031375,5621.26144934925,6164.204740083098,0.9899761801514844,29.5,mountain,4G_remote,2500,1200
BTS_05080,16.408750270364983,107.837082181985,803023.878006354,1816270.4834072415,16221.46,,96.07898208383826,858764.1875,10,89.98883,0,7467.464549807156,23289.700393552837,126.19656789621556,9760.071465884817,10015.707471509919,0.9369017160518922,28.5,mountain,4G_remote,2500,1200
BTS_05812,16.36625027053498,107.71374884914502,789905.258576252,1811384.2155509528,16199.97,0.0,96.07898208383826,858764.1875,5,89.978165,0,2740.7286193195755,13977.700856934962,8.908924922533446,1084.6384041914519,2050.675311416793,0.9955455375387333,42.0,mountain,4G_remote,2500,1200
BTS_00197,16.41854194456253,107.82262385912207,801463.4432203644,1817333.160177094,16193.64,0.0,96.07898208383826,858764.1875,13,89.982346,0,9350.19646871264,21538.65087704524,45.98528612527824,10169.98166894392,10848.587433196555,0.9770073569373608,27.4,mountain,4G_remote,2500,1200
BTS_00247,16.481250270074987,107.651248849395,783057.6973478647,1824028.7062487265,16165.6,18.533428192138672,96.07898208383826,858764.1875,6,89.98727,0,5570.069119430863,3648.8366970946086,34.15298931205209,547.3053479916634,5533.790967433553,0.982923505343974,33.5,mountain,4G_remote,2500,1200
BTS_04908,16.32708360402497,107.759582182295,794863.5727262667,1807113.407415622,16160.54,0.0,96.07898208383826,858764.1875,5,89.98847,0,155.55964569817033,20496.291160164208,10.853239427003139,969.7352273466423,1414.973563099511,0.9945733802864984,33.5,mountain,4G_remote,2500,1200
BTS_03372,16.402083603724982,107.837915515315,803123.2822285576,1815533.5069044416,16157.76,0.0,96.07898208383826,858764.1875,9,89.93634,0,6945.0861394498,23564.883958349463,101.01078671111796,9208.314283259975,9510.57166285099,0.949494606644441,43.5,mountain,4G_remote,2500,1200
BTS_00759,16.441583603817865,107.52574885096216,769706.2032073787,1819465.2560401098,16153.54,0.0,96.07898208383826,858764.1875,8,89.969986,0,5538.95896558122,5812.878279218912,24.029122757076834,919.7834603431783,2576.298481107,0.9879854386214616,30.9,mountain,4G_remote,2500,1200
BTS_06042,16.320416937384973,107.77458218223501,796477.4496361514,1806397.0137419298,16143.58,0.0,96.07898208383826,858764.1875,7,89.93634,0,1820.156116639247,22154.022646871246,40.001005379465035,2704.0101619940106,2160.355008112412,0.9799994973102675,32.9,mountain,4G_remote,2500,1200
BTS_06181,16.41375027034498,107.571248849715,774606.68423703,1816444.9830690736,16126.89,101.5686264038086,96.07898208383826,858764.1875,30,89.996445,0,5509.517615482942,5891.068468281233,87.96571707083302,1781.8744269293177,4243.0777651876615,0.9560171414645835,30.0,mountain,4G_remote,2500,1200
BTS_04861,16.564583603074983,107.497082183345,766474.758495835,1833044.3693403609,16125.8,0.0,96.07898208383826,858764.1875,7,89.984085,0,12055.319956285412,6182.126467532685,21.034102733098354,355.44609708633453,5742.045124658575,0.9894829486334509,21.4,mountain,4G_remote,2500,1200
BTS_01952,16.47750027009737,107.65291551598524,783241.2020286561,1823615.8473527874,16115.24,0.0,96.07898208383826,858764.1875,7,89.98763,0,5727.510158628122,3534.7088661843354,18.91663619548715,957.1655385869462,5294.147799423564,0.9905416819022564,20.4,mountain,4G_remote,2500,1200
BTS_01352,16.492916936694982,107.565415516405,773872.1088634296,1825201.855202275,16105.49,0.0,96.07898208383826,858764.1875,2,89.978165,0,1859.4159790245164,922.4114239516134,57.663420291021524,0.0,1608.4576720449877,0.9711682898544892,27.0,mountain,5G_macro,1000,10000
BTS_01463,16.540416936504982,107.508748849965,767753.826575602,1830384.4094568852,16083.94,0.0,96.07898208383826,858764.1875,7,89.97153,0,9173.253239976108,7379.770827997159,15.833912851763298,1919.4349708432114,4815.947157525256,0.9920830435741184,35.6,mountain,4G_remote,2500,1200
BTS_00655,16.324375274106924,107.77265509823225,796265.4294021612,1806832.505798355,16073.96,0.0,96.07898208383826,858764.1875,7,89.97153,0,1564.8194434440045,21701.79686287429,11.16085468832822,2396.7149345463445,2137.239872032223,0.9944195726558359,27.8,mountain,4G_remote,2500,1200
BTS_05116,16.427916937369364,107.69499884928601,787810.2423103424,1818185.40653015,16071.37,,96.07898208383826,858764.1875,5,89.981995,0,9209.575790401279,8199.440502531033,8.624967602770582,1608.1281934399258,3413.437625445486,0.9956875161986147,26.3,mountain,4G_remote,2500,1200
BTS_02223,16.49625027001498,107.488748850045,765678.5539938821,1825468.274545954,16047.59,2.687933921813965,96.07898208383826,858764.1875,9,89.98714,0,8245.263655989986,8024.299035592443,31.513368626357977,345.47662194335356,1471.4586032430443,0.984243315686821,19.8,mountain,4G_remote,2500,1200
BTS_05918,16.537083603184982,107.521248849915,769093.2775767059,1830032.066235401,16030.19,0.0,96.07898208383826,858764.1875,3,89.98576,0,8082.223143236984,7717.068959911822,21.702679483154576,1189.4835772004405,5607.227093847292,0.9891486602584227,18.8,mountain,4G_remote,2500,1200
BTS_02773,16.355416937244975,107.743748849025,793128.366170004,1810227.756626748,16026.46,0.0,96.07898208383826,858764.1875,4,89.97749,0,760.8624447912467,17096.75548846423,12.586356207007858,915.1614530529353,3260.1038260345827,0.9937068218964961,31.4,mountain,4G_remote,2500,1200
BTS_06154,16.32875027068498,107.760415515625,794950.1719316365,1807299.159491415,16010.57,0.0,96.07898208383826,858764.1875,7,89.98763,0,216.69694948184085,20427.38075825111,19.386401284202957,1055.1904357054643,1618.8532531351493,0.9903067993578986,25.2,mountain,4G_remote,2500,1200
BTS_05523,16.31791693739498,107.775415515565,796570.3251923281,1806121.407832256,16005.93,0.0,96.07898208383826,858764.1875,7,89.969986,0,1597.7887691850156,22410.996570125706,6.128443170316202,2885.077022208389,2189.108050451962,0.9969357784148419,31.1,mountain,4G_remote,2500,1200
BTS_02550,16.560416936842195,107.4983321834011,766613.9602852603,1832584.7416205064,16004.46,0.0,96.07898208383826,858764.1875,4,89.9926,0,11604.222324111732,6226.405957753739,5.938504685226142,567.595040883479,5446.544661406531,0.997030747657387,34.4,mountain,4G_remote,2500,1200
BTS_05964,16.39458360375498,107.822915515375,801531.5636144732,1814680.63154246,16000.69,0.0,96.07898208383826,858764.1875,11,89.983284,0,7930.314681835515,22279.679140985583,8.458014237705457,9932.71982398853,10472.236892859188,0.9957709928811472,24.9,mountain,4G_remote,2500,1200
BTS_04368,16.387083603784983,107.832915515335,802612.052995414,1813865.0368377457,15994.13,0.0,96.07898208383826,858764.1875,7,89.993996,0,6624.550396193249,23563.834671387074,19.0922339041444,8716.65685792304,9146.655904560068,0.9904538830479278,28.5,mountain,4G_remote,2500,1200
BTS_06308,16.550416936464988,107.54874884980501,772011.2712335788,1831545.2403761903,15991.98,27.63172149658203,96.07898208383826,858764.1875,2,89.909966,0,8351.407995991132,7430.692540951424,17.799383350310883,895.9158122384505,6368.380916270451,0.9911003083248445,28.5,mountain,4G_remote,2500,1200
BTS_05879,16.39541693708498,107.817915515395,800995.8383447949,1814765.4764446884,15990.8,724.107177734375,96.07898208383826,858764.1875,4,89.99316,0,8457.4194357527,21744.19948114434,28.03160418472192,9396.106638251329,10991.778991241688,0.985984197907639,26.1,mountain,4G_remote,2500,1200
BTS_01233,16.382083603804983,107.838748848645,803243.3455667491,1813320.0838923345,15979.09,0.0,96.07898208383826,858764.1875,12,89.95974,0,5850.875387173261,24340.765248812007,25.53616509781765,7905.705110957988,8349.47243160651,0.9872319174510912,25.6,mountain,4G_remote,2500,1200
BTS_00869,16.321250271005372,107.77583218303583,796609.8495987182,1806491.1076789098,15977.27,0.0,96.07898208383826,858764.1875,8,89.984085,0,1770.3577008224095,22186.481245451138,31.806374406798454,2804.962256029711,2314.8609117196024,0.9840968127966008,30.4,mountain,4G_remote,2500,1200
BTS_00461,16.435833606712038,107.79166551449633,798128.382327568,1819202.0095248984,15969.4,0.0,96.07898208383826,858764.1875,11,89.98847,0,10701.031206832982,17938.77212199492,38.20295819693333,7839.95159254178,7144.776531221746,0.9808985209015333,35.0,mountain,4G_remote,2500,1200
BTS_03945,16.32958360401498,107.761248848955,795038.0207340408,1807392.6398385488,15968.08,0.0,96.07898208383826,858764.1875,2,89.99138,0,337.3668372684078,20425.205684588702,69.82549488246656,1152.1844223354653,1737.0861286430613,0.9650872525587667,28.5,mountain,4G_remote,2500,1200
BTS_04133,16.47708360342499,107.654582182715,783419.8596464217,1823572.0549127348,15950.43,0.0,96.07898208383826,858764.1875,3,89.99262,0,5905.210967826514,3658.371647471777,21.471492200658197,1028.9215393055474,5366.58798911214,0.9892642538996709,32.7,mountain,4G_remote,2500,1200
BTS_02939,16.31583360407722,107.77041551551216,796038.8269614881,1805883.4500624263,15944.76,0.0,96.07898208383826,858764.1875,7,89.981995,0,1856.4371586985098,22197.010253087516,39.02574224226145,2518.1719857116136,1633.4843437476366,0.9804871288788692,32.6,mountain,4G_remote,2500,1200
BTS_04175,16.435833603597438,107.53041551647847,770212.757262673,1818834.9028604536,15929.39,0.0,96.07898208383826,858764.1875,10,89.98939,0,5521.712230496802,5739.181661166554,32.44332783519386,1053.4561256352915,2328.458381334272,0.9837783360824031,28.7,mountain,4G_remote,2500,1200
BTS_04093,16.47291693677498,107.64708218274501,782624.679206977,1823100.203304813,15909.31,0.0,96.07898208383826,858764.1875,5,89.98875,0,5122.716375908731,2734.6655287202293,6.333598243539082,619.5853017730145,4518.628554518091,0.9968332008782305,36.3,mountain,4G_remote,2500,1200
BTS_05609,16.328750270684974,107.757082182305,794593.7722657056,1807294.3310846041,15902.89,0.0,96.07898208383826,858764.1875,4,89.99051,0,172.70089912304698,20177.582397547485,26.180294541898373,700.0961888526439,1530.4599664606797,0.9869098527290509,29.4,mountain,4G_remote,2500,1200
BTS_01129,16.383750271567614,107.83791551550044,803151.6843641989,1813503.3939577478,15897.24,0.0,96.07898208383826,858764.1875,12,89.98727,0,5994.984725602576,24192.722836090656,23.85501804277925,8070.723494389016,8506.281858393726,0.9880724909786104,31.9,mountain,4G_remote,2500,1200
BTS_02745,16.360416937224972,107.741248849035,792853.6402225333,1810777.7787761802,15896.49,0.0,96.07898208383826,858764.1875,6,89.981995,0,767.2125180355137,16527.6212980188,9.200703383276103,1461.512291003331,3723.834667185235,0.9953996483083619,32.3,mountain,4G_remote,2500,1200
BTS_00797,16.327916937354985,107.756248848975,794505.9213920312,1807200.8529014094,15872.41,18.7998046875,96.07898208383826,858764.1875,4,89.98576,0,243.7231632770396,20182.170377867267,26.271937677139633,607.2865691065823,1423.6840103349398,0.9868640311614302,33.2,mountain,4G_remote,2500,1200
BTS_04388,16.47458360343499,107.610415516225,778705.1471991069,1823233.732496762,15871.25,0.0,96.07898208383826,858764.1875,4,89.97153,0,1213.3327929382076,2328.2596480155707,24.569855855637773,0.0,2540.001075512977,0.9877150720721811,24.6,mountain,5G_macro,1000,10000
BTS_02053,16.420416936984974,107.77791551555501,796682.4382118778,1817474.7154628073,15866.28,0.0,96.07898208383826,858764.1875,7,89.98908,0,8471.951782082391,16843.005531442242,62.11787130307055,5715.641413992331,6387.810758937529,0.9689410643484647,35.5,mountain,4G_remote,2500,1200
BTS_00647,16.422083603644985,107.773748848905,796234.6145275763,1817653.1596975727,15857.12,29.547805786132812,96.07898208383826,858764.1875,6,89.97878,0,8411.012656853003,16365.3009297327,14.073660064407491,5410.944696639472,5910.639816000394,0.9929631699677962,22.7,mountain,4G_remote,2500,1200
BTS_00959,16.566250269734983,107.495415516685,766294.5135122163,1833226.672294672,15854.78,0.0,96.07898208383826,858764.1875,5,89.984085,0,12309.144666713037,6054.457984239933,28.54118312847097,513.9351556475739,5801.042859713343,0.9857294084357645,28.3,mountain,4G_remote,2500,1200
BTS_02802,16.47458360343498,107.50458218331501,767399.4722569097,1823090.5222952568,15847.59,,96.07898208383826,858764.1875,7,89.978165,0,6254.803437797492,7277.86705767456,86.22618117694532,1277.3897282282862,3577.9069724930796,0.9568869094115273,31.4,mountain,4G_remote,2500,1200
BTS_04698,16.316250270734983,107.77458218223501,796483.7321234965,1805935.6480523758,15846.81,0.0,96.07898208383826,858764.1875,9,89.97878,0,1600.2020573129148,22477.326459234697,11.596733256698451,2882.2928390498346,2081.0124962720133,0.9942016333716508,29.3,mountain,4G_remote,2500,1200
BTS_02540,16.367083603864973,107.737915515715,792487.3574982714,1811511.1440416805,15835.6,9.925004005432129,96.07898208383826,858764.1875,5,89.97503,0,1333.2515354327907,15774.122909137108,10.541858513584403,1696.5357405626437,4187.694083705774,0.9947290707432078,30.1,mountain,4G_remote,2500,1200
BTS_02128,16.493472492570287,107.49263773931129,766097.7222529734,1825165.8827073635,15835.31,0.0,96.07898208383826,858764.1875,9,89.909966,0,7764.816759346035,8453.138587678855,36.92846512898306,781.3116757565718,1800.3441631303126,0.9815357674355085,28.5,mountain,4G_remote,2500,1200
BTS_02343,16.33025027102603,107.75908218262387,794805.361483379,1807463.3174076222,15823.19,0.0,96.07898208383826,858764.1875,7,89.98883,0,251.09978606385744,20209.076440393877,50.767434134755206,911.6676800881417,1735.7442466800937,0.9746162829326224,34.1,mountain,4G_remote,2500,1200
BTS_01707,16.41625027074909,107.67833218268561,786046.3224007231,1816870.024324066,15821.0,0.0,96.07898208383826,858764.1875,10,89.97153,0,9202.599624150693,7395.322937042708,36.89571566161837,0.0,2625.0472626966716,0.9815521421691908,26.6,mountain,5G_macro,1000,10000
BTS_02098,16.3970836048484,107.83541551551026,802863.8099845507,1814976.1017508048,15806.75,0.0,96.07898208383826,858764.1875,6,89.979866,0,6866.8269284644375,23465.050682562825,34.42752526752507,9082.08729971794,9439.089855806375,0.9827862373662375,31.0,mountain,4G_remote,2500,1200
BTS_01402,16.357916937647826,107.74249884909722,792991.0017135161,1810502.7675546827,15804.39,0.0,96.07898208383826,858764.1875,7,89.969986,0,699.4724706225649,16811.785243857856,6.9345932861581385,1185.648746567426,3489.5472285529713,0.9965327033569209,24.5,mountain,4G_remote,2500,1200
BTS_02228,16.318750270724987,107.77708218222502,796747.2794709629,1806216.1092742742,15803.58,0.0,96.07898208383826,858764.1875,7,89.95974,0,1495.3077649651354,22474.548682955872,62.234545835067394,3017.1472933434693,2379.7642129157857,0.9688827270824663,35.2,mountain,4G_remote,2500,1200
BTS_01660,16.42412906135698,107.77026399737947,795859.0904399646,1817874.5516937268,15797.78,128.98898315429688,96.07898208383826,858764.1875,10,89.979866,0,8446.262631371892,15948.077335681835,13.175930685904635,5217.331514501609,5474.718691802392,0.9934120346570476,38.3,mountain,4G_remote,2500,1200
BTS_02412,16.513750269944985,107.451248850195,761649.7185688133,1827356.5557940635,15797.61,24.58773422241211,96.07898208383826,858764.1875,10,89.97749,0,12648.292331805362,4377.988389962909,22.154385027809486,609.5687284020771,1185.041445970533,0.9889228074860953,27.3,mountain,4G_remote,2500,1200
BTS_02910,16.44125027023498,107.78291551553501,797185.0765621361,1819788.9126117034,15790.98,0.0,96.07898208383826,858764.1875,11,89.95499,0,10745.540562818966,16932.028960236206,11.83381790502659,6966.427552391485,6115.5271302063975,0.9940830910474867,33.5,mountain,4G_remote,2500,1200
BTS_05278,16.437083603584984,107.52874884988502,770032.9536050837,1818971.0645788684,15789.12,0.0,96.07898208383826,858764.1875,10,89.95974,0,5584.807146277975,5802.765168396682,21.983257387910342,1004.8702850298014,2424.293499349826,0.9890083713060448,24.2,mountain,4G_remote,2500,1200
BTS_06359,16.370416937184977,107.710415515825,789542.783931588,1811840.8058194343,15769.45,0.0,96.07898208383826,858764.1875,3,89.95974,0,3276.305077897626,13396.759813834344,30.62841802534692,984.263846432582,1468.96701271573,0.9846857909873266,33.2,mountain,4G_remote,2500,1200
BTS_05593,16.41375027034498,107.833748848665,802659.8614652134,1816819.1649555746,15768.72,,96.07898208383826,858764.1875,12,89.98953,0,8098.0913765328305,22814.555389755416,16.6736733186154,10398.213509890491,10637.746081427827,0.9916631633406923,29.5,mountain,4G_remote,2500,1200
BTS_00784,16.385416937124983,107.836248848655,802970.945331556,1813685.4587930115,15761.83,0.0,96.07898208383826,858764.1875,14,89.98994,0,6225.82689590877,23961.80825558642,57.2183105633393,8315.46651010803,8745.618605391648,0.9713908447183304,31.8,mountain,4G_remote,2500,1200
BTS_00056,16.406250270374986,107.839582181975,803294.9623587126,1815997.3915595592,15757.88,,96.07898208383826,858764.1875,11,89.97749,0,7085.044794544883,23616.82628977064,210.42649425474096,9376.02948254092,9635.334939022508,0.8947867528726295,28.7,mountain,4G_remote,2500,1200
BTS_04106,16.417083603664977,107.677082182625,785911.5206386665,1816960.5261025664,15754.99,0.0,96.07898208383826,858764.1875,8,89.909966,0,9361.042195050344,7233.787890709222,11.808110544300119,0.0,2776.217514827122,0.9940959447278499,28.3,mountain,5G_macro,1000,10000
BTS_01696,16.484305826051088,107.60902662694063,778542.8595130208,1824308.223702632,15754.14,0.0,96.07898208383826,858764.1875,5,89.95974,0,1324.5053575463328,3267.9243969467957,7.407470749022428,0.0,1751.7720410849242,0.9962962646254888,21.4,mountain,5G_macro,1000,10000
BTS_05242,16.434583603594973,107.794582182155,798441.9804561129,1819067.8989239414,15752.59,0.0,96.07898208383826,858764.1875,13,89.990234,0,10762.050769968977,18267.631481561362,14.791445783056139,8032.04890902965,7479.152937606263,0.9926042771084719,32.5,mountain,4G_remote,2500,1200
BTS_03850,16.47041693789245,107.64458218292765,782361.2231287898,1822819.9062178745,15733.74,17.092967987060547,96.07898208383826,858764.1875,6,89.93634,0,4889.445801313512,2361.6339940139997,22.71925300428842,309.60731221209755,4139.893404853721,0.9886403734978558,32.9,mountain,4G_remote,2500,1200
BTS_02491,16.417083603664974,107.671248849315,785288.1400659649,1816952.2969665918,15731.16,0.0,96.07898208383826,858764.1875,7,89.98594,0,9772.392632669404,6771.759535029109,18.449975883967475,0.0,3171.9200532417053,0.9907750120580162,33.1,mountain,5G_macro,1000,10000
BTS_00617,16.56458360340302,107.4947905166021,766230.0741143746,1833041.3285777126,15725.5,0.0,96.07898208383826,858764.1875,7,89.978165,0,12200.09726359628,5944.009513569772,13.15408168090406,540.1906993902315,5608.973110976666,0.9934229591595479,32.6,mountain,4G_remote,2500,1200
BTS_00721,16.372639159713007,107.71097107176807,789598.8852876544,1812087.6498878344,15716.39,0.0,96.07898208383826,858764.1875,9,89.983284,0,3361.4758577516454,13257.396069832012,28.838232434921927,764.7723238628122,1342.7728200841484,0.985580883782539,25.0,mountain,4G_remote,2500,1200
BTS_01080,16.419583603654978,107.778748848885,796772.7636003348,1817383.6631343544,15712.77,162.26593017578125,96.07898208383826,858764.1875,5,89.95974,0,8440.488878473112,16952.947298814976,58.39687916758731,5755.713844372502,6511.40570956363,0.9708015604162064,31.2,mountain,4G_remote,2500,1200
BTS_05100,16.385416937124983,107.841248848635,803505.4208296842,1813692.9351964223,15712.68,0.0,96.07898208383826,858764.1875,15,89.99371,0,5728.797266745237,24464.630115929376,93.53153830322545,7851.43582060759,8265.147535775917,0.9532342308483873,33.7,mountain,4G_remote,2500,1200
BTS_03629,16.368750270524984,107.710415515825,789545.2461164652,1811656.2672392172,15707.57,0.0,96.07898208383826,858764.1875,3,89.98714,0,3184.7330803415475,13533.24307480456,8.723868589239245,1118.250956082131,1610.5648989426093,0.9956380657053804,33.6,mountain,4G_remote,2500,1200
BTS_03411,16.537916936514982,107.55208218312501,772384.7792037779,1830165.8477553206,15693.14,0.0,96.07898208383826,858764.1875,1,89.97153,0,6926.219639173882,6007.451219142614,10.860760635966704,530.8880513071674,4999.987536397955,0.9945696196820166,37.0,mountain,4G_remote,2500,1200
BTS_04426,16.38791693752855,107.82999884874936,802298.9929772206,1813952.9637962275,15687.89,0.0,96.07898208383826,858764.1875,7,89.99195,0,6948.733273180586,23239.253608926487,27.710253422534,9034.659118356869,9468.11733966218,0.986144873288733,36.2,mountain,4G_remote,2500,1200
BTS_00788,16.32916693735724,107.75541551557257,794414.9484532203,1807338.0550502762,15682.63,1.2459520101547241,96.07898208383826,858764.1875,3,89.97153,0,354.75470029936884,20020.59686473862,17.648950579224604,531.7587222568262,1543.862932463894,0.9911755247103877,24.5,mountain,4G_remote,2500,1200
